Date,Open,Highest,Lowest,Close,Range,Range%,Trade,Volume
01/02/2011,3083.493,3087.225,3062.83,3077.283,0.775,0.0252,4986253000,65832698489
31/01/2011,3035.418,3076.547,3032.449,3076.508,39.773,1.3097,6710591400,83070309373
28/01/2011,3020.122,3047.266,3011.375,3036.735,10.269,0.3393,6301358900,78241917729
27/01/2011,2953.589,3037.159,2935.271,3026.466,48.035,1.6128,8258591900,96976029913
26/01/2011,2939.773,2982.322,2939.356,2978.431,39.777,1.3536,4337497900,51746038070
25/01/2011,2949.647,2960.587,2919.162,2938.654,-15.578,-0.5273,4898268900,57572819537
24/01/2011,2986.092,2999.201,2943.92,2954.232,-29.224,-0.9795,6547254500,75805236102
21/01/2011,2935.233,3030.265,2935.138,2983.456,38.743,1.3157,7310296600,85157790710
20/01/2011,3037.862,3037.862,2944.498,2944.713,-100.138,-3.2888,6104664300,76440116738
19/01/2011,2978.457,3045.605,2967.243,3044.851,67.203,2.2569,5657194200,72772226927
18/01/2011,2965.424,2984.47,2947.6,2977.648,3.298,0.1109,4296456400,54652416480
17/01/2011,3067.433,3078.88,2968.61,2974.35,-117.512,-3.8007,6680756200,85454121099
14/01/2011,3129.667,3129.667,3083.511,3091.862,-49.422,-1.5733,5335143900,71012100141
13/01/2011,3153.985,3157.036,3127.158,3141.284,-1.053,-0.0335,5193698800,66925783701
12/01/2011,3135.18,3153.43,3099.413,3142.337,17.415,0.5573,5849851800,71551421416
11/01/2011,3096.249,3131.292,3084.513,3124.922,16.735,0.5384,5698591700,74832449402
10/01/2011,3162.085,3182.782,3102.428,3108.187,-58.437,-1.8454,6549440600,87992881712
07/01/2011,3156.362,3209.9,3141.125,3166.624,6.981,0.2209,8409323300,1.14E+11
06/01/2011,3177.835,3198.052,3152.572,3159.643,-16.019,-0.5044,5968109200,91568447016
05/01/2011,3170.181,3193.779,3158.871,3175.662,-14.02,-0.4395,7926881000,1.17E+11
04/01/2011,3155.557,3194.358,3143.604,3189.682,61.421,1.9634,8541044000,1.29E+11
31/12/2010,3069.053,3129.446,3067.108,3128.261,64.163,2.094,6256607800,90545901164
30/12/2010,3063.05,3079.909,3027.898,3064.098,2.268,0.0741,5428142900,70284275917
29/12/2010,3049.928,3062.557,3025.22,3061.83,16.899,0.555,4519277500,60134777207
28/12/2010,3084.823,3095.358,3041.328,3044.931,-54.778,-1.7672,5632574900,74843956564
27/12/2010,3176.107,3219.655,3092.263,3099.709,-63.246,-1.9996,7001710700,99855478580
24/12/2010,3170.642,3187.724,3139.454,3162.955,-25.652,-0.8045,5513776700,72989136209
23/12/2010,3210.67,3237.644,3183.152,3188.607,-26.846,-0.8349,6131584700,84430476449
22/12/2010,3253.821,3263.45,3201.669,3215.453,-34.056,-1.048,6993625800,98309032433
21/12/2010,3184.7,3251.551,3168.889,3249.509,70.852,2.229,7985242000,1.12E+11
20/12/2010,3239.022,3249.763,3117.998,3178.657,-47.004,-1.4572,7475969300,1.08E+11
17/12/2010,3229.297,3232.839,3212.579,3225.661,-5.004,-0.1549,4491914700,65697259729
16/12/2010,3246.013,3258.394,3224.122,3230.665,-16.979,-0.5228,5679962500,79262377015
15/12/2010,3270.781,3282.772,3242.516,3247.644,-21.83,-0.6677,7226978500,1.05E+11
14/12/2010,3270.201,3279.365,3254.181,3269.474,8.413,0.258,8410424100,1.15E+11
13/12/2010,3176.335,3261.344,3173.564,3261.061,99.084,3.1336,9571373900,1.32E+11
10/12/2010,3107.379,3172.163,3101.083,3161.977,38.611,1.2362,5710810500,78069117443
09/12/2010,3155.996,3175.052,3122.196,3123.366,-48.516,-1.5296,6615296500,83159036199
08/12/2010,3194.895,3215.281,3166.766,3171.882,-28.457,-0.8892,5951566300,87056105048
07/12/2010,3152.733,3214.691,3112.223,3200.339,34.769,1.0983,5848365300,85548293130
06/12/2010,3168.875,3185.332,3140.555,3165.57,7.414,0.2348,5636263000,80043207937
03/12/2010,3161.93,3171.378,3134.419,3158.156,3.097,0.0982,5047535400,71387337327
02/12/2010,3185.76,3194.226,3154.32,3155.059,19.035,0.607,6102390800,89764278070
01/12/2010,3127.262,3150.436,3111.645,3136.024,-0.961,-0.0306,4888266800,69472579579
30/11/2010,3187.529,3205.782,3060.438,3136.985,-53.065,-1.6635,8576235500,1.21E+11
29/11/2010,3183.54,3206.756,3159.459,3190.05,-4.803,-0.1503,5899489200,88799073974
26/11/2010,3214.132,3224.517,3170.364,3194.853,-28.631,-0.8882,6446782400,96226367197
25/11/2010,3197.965,3227.054,3172.282,3223.484,46.441,1.4618,8344209400,1.17E+11
24/11/2010,3088.992,3177.412,3088.992,3177.043,69.867,2.2486,7533208300,1.08E+11
23/11/2010,3156.478,3156.478,3061.623,3107.176,-64.765,-2.0418,7739959100,1.05E+11
22/11/2010,3148.215,3200.472,3137.751,3171.941,-6.905,-0.2172,8321277600,1.14E+11
19/11/2010,3168.165,3178.846,3076.213,3178.846,30.884,0.9811,8334765400,1.15E+11
18/11/2010,3134.937,3158.629,3097.388,3147.962,44.056,1.4194,6569729200,94476115838
17/11/2010,3124.109,3168.931,3087.507,3103.906,-65.632,-2.0707,8325808000,1.19E+11
16/11/2010,3311.616,3311.616,3155.475,3169.538,-145.355,-4.3849,10830707200,1.54E+11
15/11/2010,3298.737,3319.976,3241.758,3314.893,23.06,0.7005,10231572400,1.44E+11
12/11/2010,3484.606,3497.061,3284.348,3291.833,-218.142,-6.2149,16073385000,2.24E+11
11/11/2010,3490.738,3557.987,3484.891,3509.975,10.864,0.3105,13897623300,2.09E+11
10/11/2010,3507.195,3508.275,3470.968,3499.111,-24.843,-0.705,12007857800,1.77E+11
09/11/2010,3547.44,3547.44,3498.623,3523.954,-24.612,-0.6936,12245453300,1.70E+11
08/11/2010,3534.191,3549.305,3506.375,3548.566,27.768,0.7887,12647075900,1.74E+11
05/11/2010,3538.988,3554.47,3498.276,3520.798,40.293,1.1577,13768802700,1.97E+11
04/11/2010,3426.46,3480.929,3419.643,3480.505,60.164,1.759,11679948100,1.65E+11
03/11/2010,3462.74,3474.707,3419.08,3420.341,-42.79,-1.2356,12635930300,1.79E+11
02/11/2010,3484.232,3522.175,3449.724,3463.131,-9.864,-0.284,15491145000,2.34E+11
01/11/2010,3390.413,3472.995,3390.413,3472.995,93.012,2.7518,12626914800,1.87E+11
29/10/2010,3400.262,3404.6,3351.601,3379.983,-17.709,-0.5212,10045897000,1.46E+11
28/10/2010,3390.426,3420.885,3371.439,3397.692,-6.18,-0.1816,9834945600,1.41E+11
27/10/2010,3451.427,3490.217,3398.095,3403.872,-62.212,-1.7949,12376157000,1.77E+11
26/10/2010,3491.474,3499.817,3436.463,3466.084,-14.997,-0.4308,14263699900,2.05E+11
25/10/2010,3386.85,3481.347,3366.43,3481.081,102.426,3.0316,14543310500,2.09E+11
22/10/2010,3365.597,3408.491,3346.111,3378.655,3.97,0.1176,11636185700,1.63E+11
21/10/2010,3404.721,3418.091,3344.962,3374.685,-22.194,-0.6534,12388324500,1.75E+11
20/10/2010,3304.221,3439.225,3301.009,3396.879,21.205,0.6282,16652846000,2.35E+11
19/10/2010,3300.517,3375.867,3279.999,3375.674,69.514,2.1026,13044179100,1.65E+11
18/10/2010,3345.804,3390.015,3288.781,3306.16,-21.523,-0.6468,21788205100,2.68E+11
15/10/2010,3204.723,3327.683,3199.122,3327.683,103.543,3.2115,19341414000,2.46E+11
14/10/2010,3245.133,3286.023,3215.031,3224.14,6.563,0.204,17961183800,2.28E+11
13/10/2010,3176.886,3221.646,3165.578,3217.577,44.851,1.4136,14460777300,1.95E+11
12/10/2010,3121.636,3173.849,3106.224,3172.726,39.831,1.2714,12736170500,1.78E+11
11/10/2010,3069.188,3154.204,3069.188,3132.895,88.662,2.9125,15873490400,2.13E+11
08/10/2010,2965.652,3055.836,2963.237,3044.233,108.659,3.7015,9999472000,1.35E+11
30/09/2010,2859.06,2935.595,2857.418,2935.574,60.762,2.1136,6300024700,80709727516
29/09/2010,2877.269,2908.732,2866.854,2874.812,-6.095,-0.2116,5678223600,74516021987
28/09/2010,2900.536,2900.536,2875.658,2880.907,-24.122,-0.8304,5866082600,80859749613
27/09/2010,2869.928,2905.526,2864.209,2905.029,47.553,1.6642,4907182300,62611534184
21/09/2010,2859.43,2869.38,2844.125,2857.476,7.648,0.2684,3575188100,44742025248
20/09/2010,2865.04,2872.219,2829.757,2849.828,-11.541,-0.4033,5028310400,57582985440
17/09/2010,2864.717,2877.083,2847.681,2861.369,3.58,0.1253,5193886700,62466326737
16/09/2010,2908.322,2917.849,2834.033,2857.789,-55.405,-1.9019,7407428400,84198375910
15/09/2010,2965.539,2965.539,2905.63,2913.194,-51.815,-1.7475,7161964200,86445964329
14/09/2010,2971.547,2984.466,2954.507,2965.009,2.69,0.0908,7010590300,87204421695
13/09/2010,2933.594,2977.078,2925.416,2962.319,29.765,1.015,6727990000,87536178972
10/09/2010,2928.001,2940.79,2890.035,2932.554,6.094,0.2082,6508670400,83743163807
09/09/2010,2986.867,2986.867,2922.2,2926.46,-54.507,-1.8285,8139555400,1.03E+11
08/09/2010,2970.002,2982.72,2953.839,2980.967,-2.141,-0.0718,7287200200,92660879129
07/09/2010,2979.298,2991.435,2959.902,2983.108,8.018,0.2695,7351936100,85488193860
06/09/2010,2935.89,2980.424,2935.89,2975.09,54.885,1.8795,9385568100,1.10E+11
03/09/2010,2926.939,2929.548,2891.878,2920.205,-1.188,-0.0407,7264102700,87724829649
02/09/2010,2917.735,2931.547,2903.028,2921.393,37.351,1.2951,7070085100,88923142593
01/09/2010,2907.663,2931.76,2859.166,2884.042,-19.146,-0.6595,7697557800,87931887194
31/08/2010,2905.154,2910.06,2889.808,2903.188,-11.822,-0.4056,6576610400,79976347302
30/08/2010,2874.247,2921.085,2872.918,2915.01,56.444,1.9746,6574988200,77341616491
27/08/2010,2847.448,2861.074,2833.422,2858.566,8.473,0.2973,4078958200,46699343358
26/08/2010,2853.105,2868.878,2836.129,2850.093,7.07,0.2487,4867044200,51862922913
25/08/2010,2893.986,2904.662,2842.249,2843.023,-68.804,-2.3629,6361062100,67048224427
24/08/2010,2892.129,2933.118,2866.802,2911.827,15.635,0.5398,6109379600,65036592635
23/08/2010,2895.707,2920.541,2886.659,2896.192,-2.141,-0.0739,4891551700,57772779300
20/08/2010,2943.334,2951.956,2892.64,2898.333,-57.062,-1.9308,7166330600,82298173112
19/08/2010,2940.767,2975.188,2928.013,2955.395,18.033,0.6139,7692486500,91734587115
18/08/2010,2945.979,2962.749,2924.668,2937.362,-4.929,-0.1675,7074760000,80832368101
17/08/2010,2927.258,2949.73,2917.834,2942.291,20.208,0.6916,7645291200,86700542871
16/08/2010,2851.219,2927.688,2843.024,2922.083,66.536,2.3301,8106804300,91427507573
13/08/2010,2818.41,2856.043,2799.221,2855.547,39.161,1.3905,5850772100,62923747790
12/08/2010,2822.791,2860.369,2810.102,2816.386,-33.825,-1.1868,5989322700,65825613506
11/08/2010,2823.15,2864.361,2823.15,2850.211,17.573,0.6204,5497913300,58786302173
10/08/2010,2920.404,2925.296,2832.078,2832.638,-85.603,-2.9334,7843503400,84283699448
09/08/2010,2894.103,2922.624,2888.045,2918.241,20.582,0.7103,7472639100,83431980844
06/08/2010,2848.155,2898.534,2821.033,2897.659,46.83,1.6427,7491489500,82145150913
05/08/2010,2874.66,2877.31,2833.669,2850.829,-25.605,-0.8902,6715758100,73038457567
04/08/2010,2858.354,2876.595,2818.248,2876.434,10.463,0.3651,7131803900,75670144265
03/08/2010,2925.254,2929.614,2865.761,2865.971,-51.304,-1.7586,8174836400,86870574135
02/08/2010,2868.279,2922.612,2867.45,2917.275,48.429,1.6881,7174330000,73569074427
30/07/2010,2871.481,2876.136,2844.682,2868.846,-9.13,-0.3172,6257559100,65224482367
29/07/2010,2866.772,2888.599,2851.996,2877.976,14.252,0.4977,9596540900,92278224492
28/07/2010,2796.483,2866.404,2784.155,2863.724,68,2.4323,7998595400,84516845765
27/07/2010,2803.755,2812.208,2785.374,2795.724,-15.331,-0.5454,4979988400,55963991462
26/07/2010,2798.762,2811.953,2775.778,2811.055,17.979,0.6437,5358002600,59848905278
23/07/2010,2787.521,2806.979,2769.44,2793.076,11.79,0.4239,6451856500,70423335023
22/07/2010,2738.027,2783.138,2734.071,2781.286,33.951,1.2358,6106480600,63576603000
21/07/2010,2744.696,2766.205,2733.721,2747.335,5.832,0.2127,7075709200,73734684585
20/07/2010,2685.459,2746.237,2685.459,2741.503,59.031,2.2006,7312834500,80958216794
19/07/2010,2592.087,2691.937,2585.007,2682.472,66.344,2.536,5386807000,59826125817
16/07/2010,2597,2621.332,2573.794,2616.128,7.609,0.2917,3506330200,35422326209
15/07/2010,2650.334,2680.442,2607.788,2608.519,-45.09,-1.6992,4044045900,41444710868
14/07/2010,2640.925,2684.616,2640.542,2653.609,19.016,0.7218,4668886000,49497106670
13/07/2010,2649.658,2649.658,2618.34,2634.593,-41.625,-1.5554,4322850600,45125109071
12/07/2010,2647.421,2689.809,2636.648,2676.218,29.114,1.0998,5846249100,63462262470
09/07/2010,2578.555,2662.163,2557.259,2647.104,71.183,2.7634,5849304500,61470066938
08/07/2010,2591.509,2602.23,2564.638,2575.921,-4.556,-0.1766,3405696600,35348760455
07/07/2010,2561.106,2580.608,2548.559,2580.477,17.575,0.6857,3572090900,37059898462
06/07/2010,2504.869,2563.411,2502.931,2562.902,50.251,1.9999,3971476200,38976836519
05/07/2010,2507.354,2529.425,2476.49,2512.651,-21.454,-0.8466,3217857400,30922298985
02/07/2010,2523.035,2542.122,2462.202,2534.105,8.034,0.318,4491410000,43367318435
01/07/2010,2557.92,2574.098,2524.573,2526.071,-36.999,-1.4435,3285764600,32478457404
30/06/2010,2572.912,2575.824,2546.843,2563.07,-28.949,-1.1169,3569879400,35809892277
29/06/2010,2717.465,2724.231,2591.694,2592.019,-124.758,-4.5921,4875855200,50635969685
28/06/2010,2734.507,2751.455,2710.087,2716.777,-19.51,-0.713,2771004400,31198277084
25/06/2010,2744.122,2759.445,2715.655,2736.287,-21.211,-0.7692,3067178200,34649179151
24/06/2010,2753.712,2783.508,2739.807,2757.498,-0.997,-0.0361,2922068200,33772857040
23/06/2010,2768.695,2788.219,2734.047,2758.495,-25.225,-0.9062,3560035000,41600240721
22/06/2010,2772.886,2795.323,2766.443,2783.72,3.057,0.1099,3909605200,45207207792
21/06/2010,2698.984,2784.47,2686.323,2780.663,84.497,3.134,5526148200,62809190519
18/06/2010,2739.032,2755.842,2686.614,2696.166,-46.567,-1.6978,4180834400,50256350918
17/06/2010,2778.533,2784.916,2742.64,2742.733,-16.133,-0.5848,3261235600,40293233998
11/06/2010,2766.196,2782.095,2755.949,2758.866,8.843,0.3216,4055858500,48871478557
10/06/2010,2755.94,2776.259,2746.107,2750.023,-32.11,-1.1542,4290633400,50312244286
09/06/2010,2711.642,2787.825,2687.331,2782.133,82.797,3.0673,6020953300,70710080539
08/06/2010,2694.106,2720.586,2672.058,2699.336,3.621,0.1343,3514018200,42677104255
07/06/2010,2692.831,2716.401,2673.342,2695.715,-48.676,-1.7737,3954199300,47062703369
04/06/2010,2721.359,2748.476,2713.095,2744.391,8.315,0.3039,3274629100,39858363381
03/06/2010,2769.096,2787.512,2735.7,2736.076,-21.451,-0.7779,3958725800,47143262922
02/06/2010,2729.328,2757.914,2700.075,2757.527,13.365,0.487,3958702000,46364229493
01/06/2010,2755.284,2782.288,2710.593,2744.162,-29.102,-1.0494,4485142600,53230913831
31/05/2010,2835.334,2857.416,2772.792,2773.264,-77.038,-2.7028,4621685400,56695803642
28/05/2010,2885.857,2893.687,2835.069,2850.302,-9.677,-0.3384,5153498900,64342505421
27/05/2010,2808.048,2866.865,2771.586,2859.979,46.035,1.636,5344520900,65266773667
26/05/2010,2814.444,2839.031,2797.628,2813.944,0.001,0,3985856400,48495603059
25/05/2010,2851.256,2855.332,2798.02,2813.943,-59.526,-2.0716,5516832700,67954988050
24/05/2010,2787.751,2886.368,2787.751,2873.469,104.678,3.7806,7450233800,89961882752
21/05/2010,2656.419,2769.094,2647.597,2768.791,42.769,1.5689,5447538300,63501808937
20/05/2010,2739.219,2793.876,2721.072,2726.022,-36.152,-1.3088,4217480300,52677914862
19/05/2010,2748.952,2803.695,2723.304,2762.174,-9.174,-0.331,4557622100,54656401336
18/05/2010,2711.407,2781.845,2686.973,2771.348,56.633,2.0861,5450967100,62746245805
17/05/2010,2828.882,2828.882,2712.444,2714.715,-153.308,-5.3454,5216684700,62395513473
14/05/2010,2865.58,2888.093,2849.241,2868.023,-18.888,-0.6543,4249871900,55175291043
13/05/2010,2818.578,2886.972,2811.661,2886.911,68.751,2.4396,5514577800,67486536614
12/05/2010,2781.708,2832.147,2756.422,2818.16,17.343,0.6192,5300227100,64693988243
11/05/2010,2916.335,2922.125,2790.701,2800.817,-57.416,-2.0088,5836349000,73894666754
10/05/2010,2842.366,2872.314,2798.523,2858.233,21.444,0.7559,5020917300,64909188147
07/05/2010,2835.879,2892.533,2817.153,2836.789,-60.067,-2.0735,6111939900,79147499714
06/05/2010,3014.907,3014.907,2895.392,2896.856,-139.538,-4.5955,5877041300,81502262034
05/05/2010,2981.777,3036.865,2943.361,3036.394,16.945,0.5612,5967044100,80835340414
04/05/2010,3005.487,3056.082,2994.921,3019.449,-47.916,-1.5621,4124861000,54558607131
30/04/2010,3060.12,3068.127,3014.069,3067.365,7.301,0.2386,5447788100,73190884013
29/04/2010,3114.941,3130.696,3059.796,3060.064,-37.289,-1.2039,4826097100,69250868103
28/04/2010,3080.324,3122.115,3062.085,3097.353,-11.056,-0.3557,4599540600,65484924588
27/04/2010,3163.101,3163.101,3060.854,3108.409,-63.588,-2.0047,6529657400,88058360562
26/04/2010,3195.457,3207.715,3168.374,3171.997,-18.006,-0.5645,5089419900,74959121055
23/04/2010,3198.784,3224.739,3172.578,3190.003,-11.538,-0.3604,6125267900,92115669956
22/04/2010,3222.68,3231.985,3177.726,3201.541,-35.138,-1.0856,7108168800,98970386343
21/04/2010,3178.877,3237.537,3164.765,3236.679,63.305,1.9949,6692833100,93373377791
20/04/2010,3176.414,3196.646,3130.96,3173.374,-3.049,-0.096,6413785900,88005965691
19/04/2010,3313.499,3313.499,3175.441,3176.423,-179.909,-5.3603,8841630000,1.19E+11
16/04/2010,3388.286,3388.286,3348.781,3356.332,-38.242,-1.1266,4714036800,67235596653
15/04/2010,3407.025,3412.937,3365.881,3394.574,-9.133,-0.2683,6105168500,88700235636
14/04/2010,3394.635,3404.516,3377.437,3403.707,11.991,0.3535,6030613100,90787568716
13/04/2010,3350.726,3401.707,3324.048,3391.716,40.238,1.2006,7990769500,1.16E+11
12/04/2010,3388.355,3393.557,3330.3,3351.478,-27.692,-0.8195,7456515000,1.06E+11
09/04/2010,3348.773,3379.398,3342.471,3379.17,32.426,0.9689,5128056700,75590356319
08/04/2010,3381.306,3381.306,3336.156,3346.744,-40.205,-1.1871,6218532200,89317468603
07/04/2010,3403.088,3404.582,3369.017,3386.949,-18.196,-0.5344,5401122800,76733159936
06/04/2010,3422.849,3436.29,3386.888,3405.145,-2.201,-0.0646,6519171000,93985883918
02/04/2010,3400.139,3412.2,3391.806,3407.346,15.411,0.4543,6907345200,99040760060
01/04/2010,3349.884,3392.481,3349.884,3391.935,46.328,1.3847,6777266900,92360495841
31/03/2010,3369.193,3369.901,3338.745,3345.607,-21.101,-0.6268,5312428700,72120886278
30/03/2010,3361.353,3372.265,3350.313,3366.708,8.168,0.2432,5643698000,78682669413
29/03/2010,3295.763,3363.605,3293.671,3358.54,83.538,2.5508,8472491000,1.10E+11
26/03/2010,3226.8,3285.388,3220.594,3275.002,45.874,1.4206,4744496500,61592843185
25/03/2010,3270.39,3270.39,3222.821,3229.128,-47.541,-1.4509,4498428500,58604759567
24/03/2010,3282.052,3298.543,3271.033,3276.669,1.096,0.0335,4454796600,58330301241
23/03/2010,3305.554,3309.12,3272.921,3275.573,-27.055,-0.8192,4653953600,62145531443
22/03/2010,3297.824,3313.922,3288.506,3302.628,8.757,0.2659,4943946200,65652976792
19/03/2010,3270.978,3296.411,3251.136,3293.871,26.316,0.8054,4606218700,62114230718
18/03/2010,3277.883,3295.368,3256.593,3267.555,-6.361,-0.1943,4694801300,62509130228
17/03/2010,3214.216,3273.998,3207.271,3273.916,69.945,2.1831,4580093400,62587395428
16/03/2010,3183.775,3204.289,3169.098,3203.971,20.788,0.6531,3084778000,41510426396
15/03/2010,3231.216,3234.821,3171.803,3183.183,-49.943,-1.5447,3784430400,49219898122
12/03/2010,3277.309,3284.263,3232.117,3233.126,-43.579,-1.33,3995734400,52611210820
11/03/2010,3282.199,3303.488,3251.704,3276.705,-2.989,-0.0911,4748775400,63732658851
10/03/2010,3304.036,3321.081,3267.761,3279.694,-26.169,-0.7916,4642107900,61760429281
09/03/2010,3285.62,3322.506,3255.982,3305.863,19.685,0.599,5419948600,71971297725
08/03/2010,3268.397,3293.93,3258.034,3286.178,26.414,0.8103,4154087600,54686555117
05/03/2010,3253.164,3276.403,3239.677,3259.764,9.191,0.2828,4562913800,59621178434
04/03/2010,3338.674,3345.909,3244.978,3250.573,-84.508,-2.5339,6934681000,89462913752
03/03/2010,3313.023,3335.654,3293.916,3335.081,23.845,0.7201,6062273200,78442132954
02/03/2010,3327.103,3339.894,3299.685,3311.236,-13.187,-0.3967,5703437400,76233992315
01/03/2010,3290.007,3330.378,3287.556,3324.423,42.757,1.3029,6050452000,81205689009
26/02/2010,3286.095,3301.149,3273.693,3281.666,-10.462,-0.3178,5210728800,70171666128
25/02/2010,3252.153,3294.144,3249.329,3292.128,47.645,1.4685,6758661700,89485801632
24/02/2010,3177.082,3244.816,3165.133,3244.483,45.849,1.4334,4998943700,64414097361
23/02/2010,3225.393,3225.393,3152.934,3198.634,-34.711,-1.0735,4274289800,62386076936
22/02/2010,3248.947,3261.949,3232.784,3233.345,-17.933,-0.5516,3828377200,49981333658
12/02/2010,3232.879,3253.196,3228.738,3251.278,30.88,0.9589,3405823800,46703220577
11/02/2010,3216.688,3238.349,3207.165,3220.398,6.268,0.195,3579105200,46999712971
10/02/2010,3195.142,3214.456,3182.834,3214.13,44.94,1.418,3421989400,48152144637
09/02/2010,3147.761,3178.947,3144.478,3169.19,18.202,0.5777,3595315800,45222660374
08/02/2010,3152.253,3172.306,3133.808,3150.988,-2.099,-0.0666,3735595100,47902429250
05/02/2010,3147.721,3177.42,3129.921,3153.087,-65.715,-2.0416,5910584500,73693132366
04/02/2010,3206.431,3242.519,3190.437,3218.802,-11.913,-0.3687,5897272600,75466552963
03/02/2010,3160.712,3231.102,3094.568,3230.715,84.526,2.6866,6479889400,87536249983
02/02/2010,3170.778,3211.941,3143.085,3146.189,-6.518,-0.2067,5013003300,68318412373
01/02/2010,3198.23,3198.311,3116.439,3152.707,-51.448,-1.6057,5700138000,75982150475
29/01/2010,3190.315,3249.455,3176.916,3204.155,-2.415,-0.0753,5026261300,68018118702
28/01/2010,3195.289,3220.306,3168.463,3206.57,8.004,0.2502,4699071600,64082115658
27/01/2010,3243.038,3255.116,3183.365,3198.566,-44.231,-1.364,5269139400,70540273182
26/01/2010,3328.113,3341.198,3222.14,3242.797,-85.217,-2.5606,6175223100,81586059213
25/01/2010,3340.013,3372.426,3326.266,3328.014,-38.183,-1.1343,5684917100,76626626843
22/01/2010,3364.452,3390.796,3293.194,3366.197,-42.377,-1.2432,8893340400,1.19E+11
21/01/2010,3397.043,3425.18,3364.723,3408.574,14.14,0.4166,7059506800,1.00E+11
20/01/2010,3512.246,3515.449,3387.818,3394.434,-113.048,-3.2231,9249514600,1.28E+11
19/01/2010,3506.806,3528.39,3497.094,3507.482,6.798,0.1942,7488323200,1.08E+11
18/01/2010,3471.777,3501.26,3458.042,3500.684,17.946,0.5153,8285430700,1.18E+11
15/01/2010,3472.524,3500.072,3448.661,3482.738,13.687,0.3945,7254310200,1.04E+11
14/01/2010,3433.472,3470.323,3411.812,3469.051,47.907,1.4003,8335325200,1.18E+11
13/01/2010,3448.291,3490.112,3415.693,3421.144,-113.772,-3.2185,11245790100,1.60E+11
12/01/2010,3477.842,3535.407,3437.661,3534.916,52.864,1.5182,9374327800,1.34E+11
11/01/2010,3593.106,3594.528,3465.317,3482.052,1.922,0.0552,8998017200,1.34E+11
08/01/2010,3456.908,3482.083,3426.698,3480.13,8.674,0.2499,6079025300,90190959969
07/01/2010,3543.16,3558.556,3452.769,3471.456,-70.271,-1.9841,8035003700,1.20E+11
06/01/2010,3558.7,3588.832,3541.173,3541.727,-22.311,-0.626,7847312500,1.21E+11
05/01/2010,3545.186,3577.526,3497.661,3564.038,28.809,0.8149,8580964100,1.28E+11
04/01/2010,3592.468,3597.748,3535.229,3535.229,-40.455,-1.1314,6610108000,93419838921
31/12/2009,3561.367,3579.518,3542.38,3575.684,16.827,0.4728,6924189000,98004030329
30/12/2009,3503.816,3561.436,3498.377,3558.857,58.12,1.6602,8842937000,1.25E+11
29/12/2009,3481.903,3501.247,3451.177,3500.737,22.304,0.6412,5553576500,78053673797
28/12/2009,3432.82,3489.574,3432.82,3478.433,53.65,1.5665,5537539000,78965998321
25/12/2009,3434.326,3441.956,3410.667,3424.783,-14.034,-0.4081,4691457600,68701833803
24/12/2009,3346.763,3445.704,3339.298,3438.817,102.337,3.0672,6437782300,94811625085
23/12/2009,3303.729,3342.988,3296.292,3336.48,30.937,0.9359,4806450400,67948267136
22/12/2009,3402.228,3404.754,3296.765,3305.543,-91.079,-2.6815,5394268500,75498512042
21/12/2009,3386.326,3404.642,3354.652,3396.622,4.887,0.1441,4832980500,69055779059
18/12/2009,3450.045,3453.348,3385.675,3391.735,-88.418,-2.5406,6611101500,89137672408
17/12/2009,3571.052,3582.439,3475.844,3480.153,-80.57,-2.2627,6328620100,86756667103
16/12/2009,3568.28,3610.685,3550.667,3560.723,-22.618,-0.6312,5696391200,81340897367
15/12/2009,3594.51,3620.322,3578.283,3583.341,-29.412,-0.8141,6918649300,98783625773
14/12/2009,3572.531,3623.273,3495.639,3612.753,37.733,1.0555,8378502100,1.13E+11
11/12/2009,3589.408,3614.952,3568.506,3575.02,-2.217,-0.062,5455091200,74282930261
10/12/2009,3579.826,3601.289,3544.901,3577.237,22.759,0.6403,5756373800,81151398823
09/12/2009,3579.282,3603.696,3543.424,3554.478,-69.541,-1.9189,6852150700,97091971849
08/12/2009,3670.807,3671.042,3590.941,3624.019,-44.813,-1.2215,8294086400,1.19E+11
07/12/2009,3644.625,3672.798,3633.445,3668.832,25.341,0.6955,9122554600,1.32E+11
04/12/2009,3581.627,3646.263,3530.058,3643.491,52.615,1.4652,13413090100,1.89E+11
03/12/2009,3596.952,3603.122,3551.482,3590.876,-6.453,-0.1794,8997857200,1.29E+11
02/12/2009,3578.869,3607.561,3570.287,3597.329,36.498,1.025,9805203300,1.39E+11
01/12/2009,3507.559,3566.78,3485.524,3560.831,49.162,1.4,10151863900,1.38E+11
30/11/2009,3415.077,3511.765,3415.077,3511.669,129.159,3.8184,8441534100,1.17E+11
27/11/2009,3440.343,3480.931,3367.293,3382.51,-103.263,-2.9624,8929468800,1.26E+11
26/11/2009,3635.79,3646.607,3472.948,3485.773,-143.856,-3.9634,12788237900,1.81E+11
25/11/2009,3541.512,3630.301,3508.057,3629.629,81.549,2.2984,11460232900,1.57E+11
24/11/2009,3680.746,3698.129,3538.858,3548.08,-117.429,-3.2036,14756682200,2.04E+11
23/11/2009,3636.529,3666.27,3628.195,3665.509,34.496,0.95,9399094100,1.36E+11
20/11/2009,3630.576,3658.214,3597.306,3631.013,-11.424,-0.3136,9475075100,1.28E+11
19/11/2009,3638.073,3653.899,3604.612,3642.437,12.208,0.3363,9494009500,1.26E+11
